anime_id,score,rating_count,ranked,popularity,members,favorites
40677,6.79,2639,,5480,9942,73
42908,N/A,,,18014,112,0
39028,N/A,,,17560,136,0
43516,N/A,,,19146,25,0
38429,6.51,545,,8432,3160,1
2786,6.63,665,,8557,3008,13
28811,5.66,256,,10563,1372,0
375,6.54,2382,,6286,6942,8
3036,7.22,542,,9642,1988,6
38354,N/A,,,15911,232,0
48337,N/A,,,18535,59,0
43643,N/A,,,19145,26,0
43389,N/A,,,19009,28,0
31931,7.59,31572,,1857,86328,255
29231,6.34,157,,12460,665,2
24713,6.23,4100,,6077,7607,2
49059,6.78,373,,11169,1675,9
10003,4.87,1486,,7235,4896,7
29797,N/A,,,15868,234,0
33082,7.43,32499,,2486,53815,136
49995,N/A,,,18532,63,0
3661,5.26,570,,10484,1416,1
37923,6.18,472,,11893,823,1
42451,5.35,145,,12781,628,1
36591,N/A,,,17502,140,0
35956,N/A,,,17185,156,0
851,8.05,8737,,3497,28243,333
35612,5.30,101,,14400,344,0
12789,5.38,327,,12336,694,1
38817,6.24,317,,11653,891,3
37206,6.90,13808,,2979,38317,79
30764,N/A,,,17466,140,0
43232,N/A,,,19212,25,0
11033,7.25,6930,,4923,12809,18
6900,6.26,211,,10765,1273,9
38600,6.20,213,,9382,2199,3
40074,3.81,14411,,2319,61090,48
38663,6.49,12542,,3357,30621,58
12755,6.00,875,,10154,1639,1
9308,6.66,11735,,3745,24490,59
43755,N/A,,,5672,8969,10
35695,N/A,,,16267,208,0
11227,6.90,21502,,2206,65931,124
38511,N/A,,,16540,193,0
33392,6.68,17383,,3061,36468,259
35284,N/A,,,11545,926,1
29141,5.36,213,,13018,537,0
11859,6.28,11917,,2983,38131,51
28431,6.78,4621,,5623,9125,3
32738,N/A,,,16771,179,0
37233,7.29,5715,,4968,12605,109
1076,5.77,1194,,8929,2632,1
21511,6.85,81375,,933,202731,1333
444,7.65,11430,,3728,24764,82
8108,6.58,589,,9932,1789,3
2768,7.45,10694,,4181,19063,25
10756,N/A,,,13788,410,0
8928,5.77,260,,12009,784,1
32226,N/A,,,16653,186,0
23067,6.36,1567,,7775,4058,21
50105,6.64,460,,7229,4898,29
32779,4.44,234,,13928,391,0
13283,6.42,5428,,4626,14965,15
33552,5.53,160,,13576,440,0
9865,7.22,4908,,4904,12887,19
23213,5.92,2315,,6443,6519,4
39622,5.48,1831,,6842,5659,13
2525,5.63,1842,,7165,5001,6
50271,N/A,,,14986,295,1
6890,6.71,1079,,8987,2559,3
39705,7.36,42555,,1651,103017,121
1483,7.60,4273,,3900,22544,97
1974,8.07,10555,,3135,34872,468
38992,7.36,99550,,756,250121,874
8042,6.17,359,,10459,1438,1
51071,N/A,,,18748,31,0
38667,5.80,716,,9125,2425,0
21569,6.46,22456,,3010,37639,8
3969,6.01,220,,11405,975,2
4421,6.48,2558,,6935,5411,2
1728,7.39,6377,,4270,18383,160
39720,N/A,,,13791,412,1
34129,N/A,,,12819,581,2
38676,5.85,147,,11806,840,0
44004,N/A,,,18476,64,0
34529,6.50,2259,,6508,6387,24
3369,7.54,2780,,5832,8430,45
3626,7.43,3575,,5360,10314,17
1275,6.17,1048,,8282,3342,5
16468,7.18,12131,,3693,25212,16
16458,N/A,,,13651,430,0
45607,N/A,,,17961,126,0
7472,8.52,80845,,1295,140791,539
29980,4.05,1247,,9297,2264,5
38932,N/A,,,16405,201,0
2421,6.05,362,,11665,885,1
16051,7.06,16646,,3107,35326,52
48536,N/A,,,13380,570,0
38939,6.68,9787,,3575,27211,37
28623,7.26,368975,,206,703692,3035
6031,6.70,521,,9936,1788,3
37922,6.07,492,,9202,2353,2
50430,N/A,,,13712,419,1
35365,N/A,,,17315,148,1
20835,N/A,,,10979,1160,1
50051,N/A,,,12012,780,1
7436,6.45,581,,9614,2004,3
37245,6.30,10251,,3668,25635,41
9693,6.89,8256,,4030,20705,19
427,7.92,30455,,1999,76824,1165
48344,N/A,,,18531,59,0
10917,6.40,3908,,5728,8794,4
2462,5.29,1793,,7943,3822,1
33134,N/A,,,17237,153,0
31518,6.50,1745,,6914,5460,7
3032,6.97,9961,,4085,20047,4
33044,N/A,,,12370,686,1
36969,N/A,,,15756,243,0
4037,7.43,16248,,2778,42888,81
2176,6.98,1316,,7409,4615,5
13115,7.45,20051,,2490,53542,137
27387,6.27,20843,,2570,49999,78
12531,8.33,149683,,536,334554,6350
33352,8.66,752987,,51,1441663,48381
790,7.91,199877,,298,558014,11615
9244,5.97,220,,12635,623,0
694,6.75,10522,,3672,25515,46
30090,4.88,144,,14692,321,0
9936,6.35,116273,,741,254601,361
7112,6.26,416,,9889,1817,4
27825,7.19,2073,,7412,4614,24
27457,5.48,128,,14135,370,0
11739,7.95,38449,,1929,81099,361
38424,5.56,144,,14886,305,0
36397,6.33,9924,,2807,42196,44
3854,6.69,632,,9259,2303,1
18479,4.89,183,,12284,708,2
9790,7.58,66569,,1413,124105,259
39339,6.26,205,,11108,1108,0
33075,6.80,24321,,2514,52210,41
34919,N/A,,,16827,176,0
35060,N/A,,,17149,158,0
43531,N/A,,,18146,95,0
43659,N/A,,,18927,31,0
42068,N/A,,,14424,354,1
11735,5.58,930,,9603,2013,2
2089,6.50,1052,,7006,5262,13
24655,7.35,94681,,1056,173560,548
10838,5.48,4725,,5154,11377,9
16774,7.25,52285,,1750,94141,1057
2549,7.55,1105,,7192,4958,23
35183,6.36,3849,,5222,10979,11
510,5.82,1246,,6855,5593,7
24881,N/A,,,14081,374,1
40280,6.48,2434,,5717,9133,6
11715,5.92,2657,,6441,6523,1
50287,N/A,,,19393,7169,12
4681,6.08,276,,11704,869,2
41440,N/A,,,12190,737,1
49490,N/A,,,17605,220,0
10554,6.28,177,,11198,1059,1
26109,N/A,,,17306,149,0
7708,6.51,2929,,5611,9192,25
2454,7.64,4233,,5804,8535,41
9349,N/A,,,13419,463,1
1045,7.00,9247,,3837,23173,40
5421,5.96,404,,11024,1140,1
7967,6.05,111,,12415,674,1
31174,7.97,55614,,1183,156996,3417
37287,6.44,1499,,7989,3781,25
28497,7.30,292697,,297,558104,2392
3896,6.09,2067,,7033,5211,13
43409,N/A,,,19208,24,0
3005,6.56,1847,,6970,5344,9
50678,N/A,,,19392,2850,4
1905,6.34,843,,8936,2623,6
38044,5.31,119,,16281,209,0
2798,7.28,11213,,3761,24328,231
4059,7.95,188953,,653,283615,821
18039,5.82,14009,,3486,28339,15
25635,6.13,1293,,7268,4837,4
50139,N/A,,,9450,3210,33
4395,5.04,413,,11768,853,1
9120,7.29,16674,,3094,35565,40
580,6.82,3050,,6717,5921,34
48047,N/A,,,19264,26,0
32686,6.95,163835,,496,353732,1278
40757,N/A,,,14194,454,1
3636,6.72,2215,,6776,5755,16
33401,4.89,181,,14602,326,0
42825,5.84,4783,,3524,28598,125
30499,5.87,1215,,7930,3841,1
11467,6.62,7496,,4492,16160,129
9371,N/A,,,13748,413,1
13497,N/A,,,14234,361,0
38864,5.70,1078,,8230,3423,2
4763,7.08,3392,,5796,8553,41
49471,N/A,,,10861,1217,10
29429,N/A,,,14979,295,0
23483,6.12,1151,,9721,1931,3
8786,6.15,135,,12833,579,0
28951,4.61,534,,11166,1076,1
1128,6.94,3884,,5677,8923,13
48020,N/A,,,19127,27,0
15977,5.42,112,,15126,283,0
33394,3.84,1856,,6093,7568,13
43772,N/A,,,15546,292,2
4331,5.79,148,,12318,695,3
9948,N/A,,,14385,346,0
48869,6.44,246,,13140,641,3
415,7.14,21518,,2894,40287,88
32093,7.86,176406,,444,395117,3806
2461,5.93,2215,,6713,5950,9
8663,4.59,426,,11542,926,4
31555,N/A,,,13657,427,2
36148,6.94,1204,,7407,4618,11
38291,5.73,598,,9080,2464,4
38628,6.30,9455,,3601,26646,30
2557,7.62,2734,,6293,6921,20
34318,7.34,1823,,6953,5383,15
15813,7.39,5721,,4497,16108,18
32700,6.83,3357,,6139,7411,11
26183,6.56,3820,,4992,12390,9
1705,5.04,533,,10010,1733,1
40429,7.70,5624,,4563,16462,73
40273,N/A,,,18074,102,0
18483,4.73,181,,12394,681,3
23425,6.89,1973,,5607,9212,6
2097,6.71,1296,,8717,2832,9
41917,6.63,317,,9786,1930,8
15537,7.43,7608,,4038,20659,157
18507,7.35,383294,,200,712662,9067
8681,5.17,281,,13208,499,0
21955,N/A,,,15940,229,0
40215,7.86,39761,,2274,66671,207
49574,N/A,,,11112,1332,18
35061,N/A,,,17955,106,0
16273,7.47,30511,,2435,55618,63
38659,7.50,277316,,352,486884,1772
87,7.66,23596,,2882,40476,338
5828,6.44,604,,9903,1804,2
2033,6.00,2704,,5799,8544,52
30340,4.59,220,,13778,412,0
37968,6.46,130,,12361,696,1
10737,6.96,9042,,4244,18521,11
15097,7.09,9652,,3781,24071,166
18195,8.21,69962,,1227,150656,1992
44151,N/A,,,18818,39,0
42199,6.15,156,,15233,291,5
32105,7.31,167671,,382,447004,2680
28669,7.74,4971,,4648,14760,271
6262,6.95,356,,10351,1516,5
23191,N/A,,,13989,385,0
31747,5.27,192,,13166,508,1
41452,N/A,,,17972,117,0
32843,8.19,11009,,3227,33132,729
3582,6.11,1136,,8711,2836,8
10162,8.39,217396,,388,442758,5787
16377,5.63,135,,13051,533,0
2065,5.71,786,,9560,2052,0
30648,5.74,198,,12504,657,1
40022,6.79,2083,,6710,5926,35
8182,N/A,,,12866,569,1
31683,6.43,12128,,4018,20948,8
35137,5.53,140,,12387,681,0
6736,6.62,3336,,6405,6630,0
24201,5.61,493,,11767,854,0
8494,N/A,,,14628,323,2
31984,5.46,210,,11414,971,0
8184,N/A,,,13484,452,1
4487,5.57,544,,10068,1697,2
35074,N/A,,,14696,319,2
42048,7.04,1848,,6437,6992,49
48896,N/A,,,5225,13050,31
20499,N/A,,,14067,377,1
16143,7.12,5804,,4593,15218,9
49907,N/A,,,18630,64,0
8132,5.85,592,,9524,2073,3
30625,6.40,478,,9637,1989,2
6293,6.78,1679,,7813,4008,20
50033,N/A,,,18243,122,0
34055,6.57,78564,,1231,149566,376
29989,4.52,232,,13554,444,0
2068,6.22,787,,8898,2667,6
1749,6.65,7338,,4746,14025,1
32572,6.25,298,,8947,2614,4
43261,N/A,,,18968,27,0
15611,7.14,10185,,4087,20027,70
44399,N/A,,,18631,47,0
988,6.03,190,,10260,1568,2
30745,7.87,23042,,2469,54324,80
36383,N/A,,,17317,148,0
41118,N/A,,,17251,168,0
34188,N/A,,,18042,100,0
30955,4.98,335,,12475,664,1
19279,5.63,405,,11543,929,2
50172,N/A,,,1496,150829,1195
33320,N/A,,,17701,126,0
33234,N/A,,,15946,228,0
3813,5.79,154,,12164,737,0
40532,7.29,38638,,1534,114235,451
12763,5.92,129,,12068,766,2
9911,6.14,8542,,4400,17069,13
1362,7.16,16750,,3614,26392,123
5342,6.92,43593,,1735,95727,175
33025,7.15,2043,,6647,6029,4
1598,6.34,2988,,6059,7660,12
23267,5.22,224,,13091,523,0
1597,6.71,1530,,7123,5057,10
41902,N/A,,,18409,74,1
36152,N/A,,,12506,656,1
7914,5.13,176,,12126,745,2
46639,N/A,,,12815,639,6
37688,N/A,,,17842,117,0
34884,6.45,6897,,3976,21482,8
10278,7.61,46492,,1286,141650,1562
30030,6.56,471,,9092,2449,3
16381,5.76,2032,,7433,4589,3
501,7.36,9691,,4198,18990,122
29383,N/A,,,17003,167,0
339,8.06,226768,,255,607966,20649
33103,5.43,1409,,8145,3540,0
889,8.03,408766,,146,846569,15231
9409,5.46,198,,11655,891,1
10628,7.23,3314,,5620,9134,9
48028,N/A,,,19066,30,0
31872,N/A,,,16309,206,0
4131,N/A,,,13141,514,0
39948,6.88,5088,,3942,22406,39
10049,7.96,76067,,1233,149503,610
28285,7.37,67082,,1408,124608,120
6902,6.75,274,,9281,2277,5
35456,N/A,,,16884,173,0
7662,7.32,50864,,1420,123609,518
41786,N/A,,,18198,97,0
23569,N/A,,,15107,284,0
45533,N/A,,,18838,35,0
37939,6.06,972,,8607,2965,7
3355,6.43,174,,11295,1016,7
19953,6.34,3983,,5287,10674,8
49760,5.37,552,,10372,1534,4
19325,N/A,,,16236,209,2
40855,6.45,2072,,7295,4801,23
44011,N/A,,,18534,61,0
48708,N/A,,,13813,483,1
37537,5.77,780,,9961,1774,1
47990,N/A,,,19155,29,0
41303,N/A,,,17763,133,0
22625,N/A,,,15135,283,0
40033,5.37,152,,14878,315,0
15037,6.48,196834,,532,335664,1472
17649,N/A,,,13998,384,0
40056,7.41,105166,,744,258954,750
13767,7.73,23841,,2563,50227,71
8554,5.38,332,,11059,1128,0
37497,7.53,105274,,661,281849,1872
42976,6.23,5943,,5226,11536,27
37123,6.49,1136,,8175,3505,7
31759,4.93,353,,12532,648,0
36798,7.02,3463,,5809,8520,7
325,6.96,44532,,1793,91118,728
1722,7.24,39990,,1759,93616,381
46985,6.14,49009,,1531,111776,759
50056,N/A,,,18432,94,0
36983,5.11,172,,14327,355,1
2828,7.82,3812,,4949,12688,216
10825,7.15,1310,,7598,4328,1
34666,N/A,,,17145,158,0
35067,7.60,18324,,2586,49416,220
9383,N/A,,,13855,400,1
12143,7.23,6006,,4636,14884,52
2026,7.54,83918,,900,209487,1548
16606,3.46,1892,,8746,2808,0
2447,5.90,3120,,6177,7325,20
2017,6.78,2718,,6246,7070,7
19193,7.35,19164,,2850,41204,26
36937,6.03,117,,12942,557,0
31262,5.30,300,,12513,655,4
37858,6.82,1163,,6839,5661,3
9518,N/A,,,13102,520,0
26283,N/A,,,14469,337,0
2239,4.88,309,,10985,1156,3
36516,6.20,40830,,1187,156547,426
50251,5.79,627,,9969,1802,8
2214,7.55,4375,,5064,12001,57
20797,N/A,,,16571,190,0
6903,4.66,290,,11335,1005,1
18365,5.48,205,,11641,894,0
36344,6.98,726,,6773,5758,5
35513,N/A,,,16290,207,0
2508,7.76,41704,,1985,77407,196
37739,6.38,980,,9114,2438,3
35314,6.81,20720,,2782,42761,27
30906,N/A,,,17540,136,0
36756,5.62,1608,,7715,4161,4
18967,N/A,,,15156,284,0
19717,N/A,,,15090,286,0
35121,N/A,,,13939,391,0
11313,7.21,18317,,2895,40178,57
43262,N/A,,,18871,35,0
24835,6.18,3176,,6312,6862,0
34324,5.13,1084,,9419,2159,0
50415,N/A,,,15035,349,0
30652,6.67,8240,,3701,25090,43
50597,6.62,138,,14920,303,2
2907,7.10,3284,,6170,7338,44
10194,6.01,157,,11949,797,4
39159,N/A,,,18089,96,0
4975,6.33,142523,,689,271840,698
48411,N/A,,,8398,3191,4
7083,6.39,2558,,5838,8400,8
37951,N/A,,,16792,180,0
33177,N/A,,,16603,188,0
38568,N/A,,,17546,137,0
34416,N/A,,,15263,275,0
39734,6.08,571,,10676,1390,1
39298,6.26,440,,7962,3808,5
8038,7.81,20876,,2872,40552,33
32797,N/A,,,17080,162,0
3485,7.17,8690,,4160,19304,14
34785,5.70,126,,14929,299,0
33273,5.17,138,,14621,324,0
35276,N/A,,,17891,112,0
38530,7.21,1459,,8591,2995,8
49345,N/A,,,6045,7711,15
3398,5.79,687,,9688,1947,2
45679,N/A,,,18870,33,0
49040,7.38,1543,,4513,15957,132
3843,5.47,579,,10437,1452,1
6206,N/A,,,15977,226,0
28021,N/A,,,16253,209,0
6374,6.44,563,,9545,2065,4
43281,N/A,,,19031,29,0
38085,6.82,19426,,2247,63999,114
41514,N/A,,,1998,82349,324
39699,6.43,963,,7449,4590,20
4162,7.06,1868,,7540,4428,3
33763,N/A,,,14425,343,0
1519,8.18,271378,,387,443545,2658
37752,N/A,,,14494,338,1
21185,7.82,66833,,1328,135423,808
28655,4.98,282,,12994,541,2
35149,N/A,,,17437,142,0
37191,N/A,,,16629,189,0
9855,5.43,595,,9705,1936,5
10905,6.35,1327,,8016,3726,0
36661,6.66,179,,12185,733,2
32808,N/A,,,15234,277,0
45653,N/A,,,4000,28523,103
692,5.69,618,,9530,2071,2
45615,N/A,,,17531,156,0
22449,5.94,116,,14046,377,0
242,7.41,18583,,2920,39779,206
13831,N/A,,,14815,308,0
20547,5.42,442,,10137,1655,0
7420,5.69,107,,13672,424,0
43541,N/A,,,19140,25,0
37536,N/A,,,17392,147,0
1629,6.62,5006,,3996,21357,86
381,7.26,9749,,4184,19050,41
45689,N/A,,,18569,55,0
23185,N/A,,,14267,356,0
29905,4.43,316,,12792,588,2
28637,3.85,562,,11164,1078,1
37955,6.50,590,,10650,1327,1
31133,6.28,1543,,7363,4706,58
40078,N/A,,,16437,227,0
25257,5.98,1105,,6750,5815,6
40703,5.65,137,,16007,238,0
3054,6.53,699,,9282,2277,2
12959,6.89,3773,,5335,10441,31
98,7.43,47618,,1582,107576,1139
22467,5.31,169,,14085,374,0
16646,6.20,998,,8559,3000,1
37590,5.95,1881,,6033,7772,13
10947,6.74,1695,,6712,5929,1
34012,7.37,86201,,941,201371,701
1151,6.90,6511,,4619,15058,50
31234,7.00,32957,,2135,69419,101
2445,6.27,2261,,7087,5113,15
48335,N/A,,,18288,96,0
17535,7.33,41967,,1918,82236,188
35577,N/A,,,17247,152,0
15125,6.58,24873,,2322,60010,208
28353,N/A,,,17413,143,1
39145,N/A,,,18339,73,0
3129,6.47,350,,11077,1120,0
5538,7.46,6248,,4774,13798,10
32859,5.67,156,,15010,292,0
824,5.85,2637,,6087,7589,7
4761,5.14,448,,9954,1773,1
3081,6.60,2576,,6585,6202,20
39194,6.41,3096,,5361,10294,7
41120,7.54,135234,,547,337755,2432
34114,N/A,,,17968,105,0
35842,6.54,22454,,1887,84459,107
5560,4.73,273,,11402,976,0
1450,7.26,2645,,5134,11496,127
27369,N/A,,,15793,238,0
42585,N/A,,,16192,229,1
37851,N/A,,,16235,210,0
36373,N/A,,,16990,167,0
4183,6.20,206,,11259,1031,2
9846,6.04,925,,9541,2063,1
28387,7.18,57201,,1212,152137,389
37982,6.71,352851,,264,601537,4890
22179,2.45,1318,,9659,1973,0
29503,5.36,124,,15273,275,0
6838,4.12,755,,10689,1303,1
47254,N/A,,,17275,174,1
30814,4.80,179,,14102,373,0
7459,N/A,,,14321,352,0
47257,7.67,45751,,1224,165709,1329
7045,7.26,5289,,5898,8199,5
43426,6.07,914,,9317,2409,13
17485,5.75,118,,14060,378,1
3737,6.92,3675,,6483,6445,22
49580,5.37,496,,11493,1220,8
48701,N/A,,,14751,334,1
3178,5.73,447,,10328,1533,2
36274,N/A,,,17675,127,0
29984,3.68,622,,11219,1046,0
43584,N/A,,,19130,30,0
40415,N/A,,,17161,165,0
23609,N/A,,,15642,250,0
41820,N/A,,,17794,129,0
44225,N/A,,,17985,111,0
46728,N/A,,,18690,40,1
37560,N/A,,,13967,389,0
11689,3.59,1596,,9199,2352,4
2460,7.19,2852,,6535,6295,4
8375,5.86,195,,11523,933,4
40905,N/A,,,17760,127,0
36249,N/A,,,16747,181,0
2892,6.05,679,,9993,1743,1
50339,N/A,,,8310,9012,29
44807,7.71,9833,,2628,74416,832
13207,5.79,120,,13486,454,0
13715,3.77,1282,,9206,2351,9
44942,6.63,85582,,1169,175186,1097
39407,N/A,,,18384,68,0
39995,7.02,2980,,5257,11160,12
28571,N/A,,,17802,118,0
27603,6.70,3545,,5784,8594,25
5178,5.98,19179,,2987,38015,49
27579,N/A,,,16258,210,0
18443,N/A,,,14984,295,0
39799,5.90,25886,,1957,81269,133
2150,8.18,9300,,3956,21796,523
23151,6.08,3722,,4635,14898,24
31830,5.78,463,,11947,799,1
1258,6.87,8900,,4543,15672,19
9818,N/A,,,15244,279,4
3484,6.76,1137,,8205,3453,2
2784,6.71,3292,,6237,7095,3
36220,7.48,75770,,989,188881,661
42820,5.97,114,,16421,255,1
42484,N/A,,,17435,149,0
7158,6.15,356,,10993,1157,0
3538,6.15,1406,,7855,3944,6
27943,N/A,,,11089,1113,3
38048,N/A,,,16843,176,0
8763,5.87,170,,12553,642,2
42681,N/A,,,18216,95,0
50,7.33,69739,,1251,146784,1062
1578,6.85,3317,,5272,10753,27
34497,6.48,232799,,421,414019,1556
23301,7.41,15530,,3554,27276,14
8743,6.17,1296,,9063,2471,1
48876,7.59,781,,10894,1375,18
13795,4.99,354,,12353,693,0
37272,6.65,1390,,5636,9095,6
10827,6.62,4358,,5207,11066,34
3256,7.26,1807,,7399,4633,9
10933,6.69,8772,,4325,17738,2
41911,6.72,22401,,1674,103994,565
48480,6.57,106,,12657,617,2
13629,7.49,11966,,4266,18376,68
40001,5.58,326,,13035,549,1
40252,5.77,119,,16000,239,0
32032,6.76,36622,,1672,100937,164
2586,6.92,1322,,8393,3196,5
43227,N/A,,,18812,38,0
30207,N/A,,,16501,194,0
204,6.09,11707,,3617,26303,30
1276,6.45,2396,,6181,7309,11
1428,6.31,1861,,7260,4865,1
49572,N/A,,,7226,6049,40
6213,7.69,250657,,318,539535,5432
3648,5.33,645,,9988,1749,13
4026,6.88,48661,,1966,78558,30
12191,6.72,16046,,3087,35769,301
11679,4.98,4080,,6550,6262,5
34685,N/A,,,16759,180,0
8450,6.15,173,,10690,1303,0
38323,N/A,,,17266,152,0
40568,6.11,153,,12406,730,1
35530,N/A,,,17137,159,0
48727,7.52,2636,,5970,9405,38
24977,N/A,,,14842,307,1
4820,5.72,442,,10468,1431,2
6015,5.21,239,,11355,999,2
30205,7.17,92747,,926,204405,1272
31585,5.45,112,,14860,305,0
3618,6.74,2872,,6672,5982,3
34259,N/A,,,17096,161,0
5197,7.01,454,,10355,1509,10
19905,N/A,,,14671,320,1
10369,N/A,,,15933,231,0
38491,7.54,2246,,6860,5603,38
1586,5.64,1517,,8219,3417,0
30153,N/A,,,14448,340,0
3531,5.46,654,,9907,1810,0
36833,6.75,6243,,4202,19007,7
33430,6.37,572,,11125,1096,4
32166,N/A,,,17050,163,0
38786,N/A,,,17271,153,0
6513,5.52,487,,10840,1227,1
6230,6.31,130,,10731,1282,3
28999,7.75,825161,,62,1360101,20013
8109,6.46,565,,10042,1716,2
41500,N/A,,,16929,187,1
22447,5.81,157,,13333,475,0
9288,7.60,3250,,6493,6435,12
18463,4.60,273,,13393,467,0
20479,7.25,15746,,3326,31020,52
33195,6.34,142,,12697,606,1
43969,6.65,96475,,776,257456,2144
36074,5.58,185,,14523,332,0
11793,7.40,3748,,5840,8390,4
34740,6.64,3008,,6306,6892,37
28625,6.88,25290,,2038,73997,229
45665,5.96,3125,,4363,18307,131
9347,6.88,13149,,3629,26132,15
49858,N/A,,,4264,20779,83
5572,5.06,344,,11178,1070,2
5994,N/A,,,13664,425,0
37603,N/A,,,17079,164,0
39315,6.29,160,,12582,638,1
1456,6.44,1306,,7653,4225,7
34962,7.17,23134,,2714,44883,31
39854,N/A,,,16915,183,0
10350,7.61,10578,,3645,25866,76
16011,7.46,194137,,398,437156,1906
5889,5.58,305,,11919,806,1
629,7.06,3339,,5851,8355,20
6574,7.29,32833,,1944,80202,205
27677,5.85,199,,12148,740,1
15577,5.92,251,,12228,716,1
33217,5.14,183,,14527,332,0
44007,N/A,,,18447,70,0
4099,6.26,572,,11202,1055,0
23251,7.57,71308,,1096,168019,967
46,7.56,25417,,2644,47661,84
42638,N/A,,,18107,99,0
35142,N/A,,,14463,337,0
4332,6.64,201,,11902,815,4
1901,7.05,4096,,5455,9866,29
9888,7.28,11418,,3945,21902,12
12561,5.28,584,,10959,1169,1
18845,6.55,1229,,9354,2224,1
38074,N/A,,,16496,196,0
43448,N/A,,,19016,26,0
2201,6.78,46654,,2004,76482,44
18053,6.77,2679,,5491,9683,2
31016,N/A,,,17559,135,0
42274,N/A,,,18061,107,0
35160,N/A,,,17576,134,0
1893,6.71,839,,8964,2597,6
30873,N/A,,,14990,295,1
39216,5.65,152,,15580,258,0
29739,5.06,165,,13455,457,0
13499,N/A,,,14654,322,0
49750,N/A,,,18607,63,0
4062,7.14,384,,9399,2176,7
22569,N/A,,,14531,332,0
30064,N/A,,,15307,272,0
35037,N/A,,,17394,144,0
32832,N/A,,,10519,1400,0
35111,8.15,22172,,2302,60700,64
40900,7.17,673,,10525,1433,4
33526,5.85,109,,15918,230,0
26019,6.61,2141,,6409,6612,11
39477,7.50,6638,,3627,26281,44
7450,5.44,303,,12936,556,0
24469,7.29,14605,,3772,24165,25
42145,5.23,121,,12509,681,0
1497,6.59,1637,,7906,3875,8
43011,N/A,,,18020,109,0
34543,6.08,14745,,2654,47364,65
29886,N/A,,,15690,246,0
21663,5.93,866,,10163,1635,0
31980,6.75,21577,,2862,40797,17
20127,N/A,,,14111,373,2
22955,5.44,1316,,5593,9284,5
3391,6.11,294,,8442,3143,7
1374,7.24,8268,,4076,20173,136
7148,6.58,96612,,965,195138,236
11445,6.14,414,,10527,1396,0
19985,N/A,,,15324,272,0
49205,N/A,,,17665,134,0
49474,N/A,,,18650,53,0
48970,N/A,,,17992,123,0
1779,6.20,1373,,7645,4245,16
46471,6.36,75122,,697,284782,2912
48961,N/A,,,17303,170,0
6041,6.62,2444,,6031,7749,15
1919,7.37,2009,,6850,5602,6
32627,N/A,,,17090,161,0
19685,6.39,79363,,1046,176333,236
28283,6.54,6649,,4008,21137,31
18031,N/A,,,14471,336,0
50282,N/A,,,17038,165,0
4481,6.26,1030,,8848,2698,7
43291,N/A,,,17113,174,0
31229,6.90,96533,,775,243850,1174
42979,N/A,,,17361,164,0
38796,5.42,119,,16100,221,1
48071,N/A,,,19277,26,0
33753,N/A,,,15708,246,1
11339,7.10,10729,,4006,21160,10
3180,N/A,,,13658,425,1
5938,6.63,353,,9752,1919,3
6994,6.04,570,,10741,1329,0
34538,5.78,895,,9053,2494,2
35992,5.14,243,,12978,545,2
35398,4.94,146,,14768,312,0
43390,N/A,,,19129,27,0
37857,5.82,259,,11514,942,4
35999,4.93,190,,7179,4973,5
30480,4.38,226,,13758,413,0
21491,N/A,,,14572,328,0
34638,6.59,4437,,5135,11474,32
38798,6.40,2336,,7036,5224,32
35654,7.23,1276,,9013,2543,7
1404,5.69,713,,9551,2060,2
44702,N/A,,,18608,41,0
35024,N/A,,,18108,93,0
10149,N/A,,,15102,285,1
214,6.12,814,,9300,2261,5
28067,5.00,142,,14592,327,0
38974,5.86,258,,13541,447,0
1811,5.53,1357,,8237,3395,3
37490,7.16,12545,,3224,33271,113
40509,N/A,,,17076,168,0
38740,7.47,2694,,6587,6242,35
10436,4.78,507,,11400,978,1
27951,5.23,127,,13463,456,0
39628,N/A,,,16530,192,1
8039,6.94,3278,,5643,9065,39
11837,6.86,55440,,1426,123161,247
33175,N/A,,,16844,175,0
23051,4.26,510,,11471,953,0
48130,N/A,,,18453,72,0
24727,7.06,9516,,3803,23661,13
35891,5.94,1626,,7678,4197,19
176,6.13,2503,,6470,6481,7
10595,5.95,162,,9547,2064,5
707,6.38,1453,,8135,3556,3
40246,7.17,1294,,7783,4173,15
44590,5.74,271,,11526,1080,0
